action,center_ch1,center_error_to_target,center_ival,ch1,ch1_max,ch1_mean,ch1_min,ch1_ptp,ch1_std,ch2,ch2_max,ch2_mean,ch2_min,ch2_ptp,drop_from_baseline,elapsed_s,error_to_target,i_gain,index,ival,ival_drift,ival_end,ival_saturated,ival_start,local_drop,max_abs_delta_ch1,minus_ch1,minus_delta_ch1,n,ok,out2_saturated,p,periodic_or_large,phase,platform_like,plus_ch1,plus_delta_ch1,probe_inconclusive,probe_min_ch1_change,probe_point,readback_i,readback_ival,readback_p,reason,requested_i,requested_ival,requested_p,selected_direction,selected_start,selected_step,selected_stop_limit,setting,t_s,target_crossings,target_error_mean,too_deep
measure,,,,,,0.14973958333333334,,,,,,0.0677490234375,,,,1.5649569034576416,0.04369099934895834,,,,,,,,,,,,,,,,,probe,,,,,,center,,0.0677490234375,,,,0.06769923159950658,,,,,,,,,,
measure,,,,,,0.1744384765625,,,,,,0.087646484375,,,,2.900912046432495,0.068389892578125,,,,,,,,,,,,,,,,,probe,,,,,,plus,,0.087646484375,,,,0.08769923159950659,,,,,,,,,,
select_direction,0.14973958333333334,0.04369099934895834,0.0677490234375,,,0.11995442708333333,,,,,,0.0477294921875,,,,4.187381267547607,0.013905843098958329,,,,,,,,,0.029785156250000014,0.11995442708333333,-0.029785156250000014,,,,,,probe,,0.1744384765625,0.024698893229166657,False,0.006,minus,,0.0477294921875,,center is above target; choose the side with stronger CH1 decrease,,0.04769923159950658,,-1.0,0.0677490234375,-0.003,-0.0822509765625,,,,,
measure,,,,,,0.14778645833333334,,,,,,0.0677490234375,,,0.0,5.774902820587158,0.04173787434895834,,,,,,,,0.0,,,,,,,,,approach,,,,,,,,0.0677490234375,,,,0.0677490234375,,,,,,,,,,
stop_on_clear_drop,,,,,,0.13090006510416666,,,,,,0.064697265625,,,0.016886393229166685,7.088926792144775,0.024851481119791657,,,,,,,,0.016886393229166685,,,,,,,,,approach,,,,,,,,0.064697265625,,,,0.0647490234375,,,,,,,,,,
,,,,0.1456298828125,,,,,,0.0645751953125,,,,,,7.396165370941162,,0.0,0,0.064697265625,,,,,,,,,,,,-0.00048828125,,p_test,,,,,,,,,,,,,,,,,,-0.000488,0.0,,,
,,,,0.1314697265625,,,,,,0.0645751953125,,,,,,7.977445363998413,,0.0,1,0.064697265625,,,,,,,,,,,,-0.00048828125,,p_test,,,,,,,,,,,,,,,,,,-0.000488,0.581279993057251,,,
,,,,0.134033203125,,,,,,0.0645751953125,,,,,,8.537163972854614,,0.0,2,0.064697265625,,,,,,,,,,,,-0.00048828125,,p_test,,,,,,,,,,,,,,,,,,-0.000488,1.1409986019134521,,,
,,,,0.1319580078125,,,,,,0.0645751953125,,,,,,9.099820852279663,,0.0,3,0.064697265625,,,,,,,,,,,,-0.00048828125,,p_test,,,,,,,,,,,,,,,,,,-0.000488,1.703655481338501,,,
,,,,0.1280517578125,,,,,,0.0645751953125,,,,,,9.66161823272705,,0.0,4,0.064697265625,,,,,,,,,,,,-0.00048828125,,p_test,,,,,,,,,,,,,,,,,,-0.000488,2.2654528617858887,,,
,,,,0.1373291015625,,,,,,0.0645751953125,,,,,,10.226009368896484,,0.0,5,0.064697265625,,,,,,,,,,,,-0.00048828125,,p_test,,,,,,,,,,,,,,,,,,-0.000488,2.8298439979553223,,,
,,,,0.145263671875,,,,,,0.0645751953125,,,,,,10.78652834892273,,0.0,6,0.064697265625,,,,,,,,,,,,-0.00048828125,,p_test,,,,,,,,,,,,,,,,,,-0.000488,3.3903629779815674,,,
,,,,0.1416015625,,,,,,0.0645751953125,,,,,,11.350279569625854,,0.0,7,0.064697265625,,,,,,,,,,,,-0.00048828125,,p_test,,,,,,,,,,,,,,,,,,-0.000488,3.9541141986846924,,,
,,,,,0.1456298828125,0.1369171142578125,0.1280517578125,0.017578125,0.006213587999104513,,0.0645751953125,0.0645751953125,0.0645751953125,0.0,,11.350279569625854,,,,,0.0,0.064697265625,False,0.064697265625,,,,,8,True,False,,False,p_test_summary,False,,,,,,,,-0.00048828125,,,,-0.000488,,,,,-0.000488,,0,0.0308685302734375,False
,,,,0.147705078125,,,,,,0.0645751953125,,,,,,12.023388624191284,,0.0,0,0.064697265625,,,,,,,,,,,,-0.0009765625,,p_test,,,,,,,,,,,,,,,,,,-0.000976,0.0,,,
,,,,0.1357421875,,,,,,0.0645751953125,,,,,,12.583055257797241,,0.0,1,0.064697265625,,,,,,,,,,,,-0.0009765625,,p_test,,,,,,,,,,,,,,,,,,-0.000976,0.559666633605957,,,
,,,,0.13525390625,,,,,,0.0645751953125,,,,,,13.160438776016235,,0.0,2,0.064697265625,,,,,,,,,,,,-0.0009765625,,p_test,,,,,,,,,,,,,,,,,,-0.000976,1.1370501518249512,,,
,,,,0.1297607421875,,,,,,0.0645751953125,,,,,,13.70840334892273,,0.0,3,0.064697265625,,,,,,,,,,,,-0.0009765625,,p_test,,,,,,,,,,,,,,,,,,-0.000976,1.6850147247314453,,,
